City,Price (CHF/Month),Net Price,Additional Costs,Rooms,Living Space,Street,PLZ/City,Description,Eigenschaften,Hauptangaben,Listing URL
Zurich,2’550.–,CHF 2’300.–,CHF 250.–,2.5,"90
m2","Marktplatz 30/30A,",4051 Basel,"Am beliebten Marktplatz, direkt in der Innenstadt, vermieten wir per sofort eine 2,5-Zimmerwohnungen im 3. OG. Die Wohnung kann befristet bis zum 31.03.2026 gemietet werden. Die Tramhaltestelle Marktplatz liegt unmittelbar vor der Liegenschaft und eine hervorragende ÖV-Verbindung in die ganze Stadt und an den Bahnhof SBB ist garantiert.

Die Wohnung überzeugt durch folgende Eigenschaften:

- Hochwertiger Eichen-Parkettboden im Wohnen/Essen und Schlafzimmer
- Feinsteinzeugplatten im Badezimmer und Küche
- Moderne, offene Küche mit Induktionskochherd, Backofen und Geschirrspüler
- Badezimmer mit Badewanne und separater Dusche
- Praktische Einbauschränke im Entrée
- Eigener Waschturm im Badezimmer
- Kleiner Balkon gegen den Innenhof

Zudem steht Ihnen auf dem Dachgeschoss ein Estrichabteil zur Verfügung.

Verlangen Sie unverbindlich weitere Auskünfte.","Balkon / Terrasse, Lift","{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Etage:': '3', 'Wohnfläche:': '90 m2', 'Baujahr:': '1936'}",https://www.immoscout24.ch/mieten/4001942998
Zurich,1’790.–,CHF 1’590.–,CHF 200.–,2.5,"65
m2","Albert Schweitzer-Strasse 10,",4059 Basel,"In diesem ruhigen Wohnquartier in einer Seitenstrasse erwartet Sie diese komfortable Wohnung. Die kurzen Distanzen zu den Einkaufsmöglichkeiten und öffentlichen Verkehrsmitteln ersparen Ihnen lange Wege und erleichtern den Alltag:

Für Ihre Wohnqualität:
Parkettböden in Wohn-und Schlafzimmer
Einbauküche mit Gussplatten
Nasszelle mit Dusche und WC
Keller
Reduit im Flur
Balkon
Die Liegenschaft verfügt über keinen Lift.

Interessiert? Dann lohnt sich eine Besichtigung.","Balkon / Terrasse, Aussicht","{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Etage:': 'EG', 'Wohnfläche:': '65 m2'}",https://www.immoscout24.ch/mieten/4001939653
Zurich,2’190.–,CHF 2’010.–,CHF 180.–,3.5,"71
m2","Giessliweg 62,",4057 Basel,"Im Purolivio vermieten wir eine attraktive, helle 3.5-Zimmerwohnung mit Balkon.
Die Wohnung ist mit hochwertigen Materialien ausgebaut. Es erwarten Sie folgende Besonderheiten:
Antico-Designboden in allen Zimmern
Eleganter Plattenboden im Badezimmer
Komfortable moderne Küche mit Glaskeramik-Kochfeld, Geschirrspüler, grossem Kühlschrank.
Gegensprechanlage mit Videokamera zur Erhöhung Ihrer Sicherheit.
Balkon mit Sicht in die grüne Umgebung.
Separates Kellerabteil vorhanden
Autoeinstellplätze können zu CHF 120.00/mt. oder CHF 140.00/mt. mit E-Ladestation, dazu gemietet werden.
Einkaufsmöglichkeiten, Schulen, Kindergarten und öffentliche Verkehrsmittel befinden sich in Gehdistanz.","Haustiere erlaubt, Balkon / Terrasse, Geschirrspüler, Kabel-TV, Aussicht, Rauchen erlaubt, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau","{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Anzahl Badezimmer:': '1', 'Etage:': '3', 'Wohnfläche:': '71 m2', 'Nutzfläche:': '71 m2', 'Baujahr:': '2022'}",https://www.immoscout24.ch/mieten/4001886257
Zurich,1’740.–,CHF 1’490.–,CHF 250.–,3.5,"72
m2","Kleinhüningerstrasse 204,",4057 Basel,"An der Kleinhüningerstr. 204 in Basel, unweit des Dreiländerecks, vermieten wir folgende 3.5-Zimmer-Wohnung im Erdgeschoss:

Küche mit Verbindungstür zum Wohnzimmer
Nasszelle mit Badewanne
zwei Zimmer hofseitig
kleiner Balkon strassenseitig

Kellerabteil und Lift vorhanden. Allgemeine Waschküche zur Mitbenützung im UG.

Das Stücki-Einkaufszentrum befindet sich in unmittelbarer Nähe.

Bitte beachten Sie, dass es sich im Inserat um Referenzbilder handelt und Abweichungen möglich sind.

Bei Interesse bitten wir Sie, das Kontaktformular auszufüllen.",Balkon / Terrasse,"{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': 'EG', 'Wohnfläche:': '72 m2'}",https://www.immoscout24.ch/mieten/4001875805
Zurich,2’650.–,CHF 2’450.–,CHF 200.–,3.5,"79
m2","Birmannsgasse 19,",4055 Basel,"Moderne 3.5-Zimmerwohnung im 3. Obergeschoss mit Lift und Balkon
Wir vermieten diese moderne 3.5-Zimmerwohnung im beliebten Wohnquartier ""Am Ring"", Nähe Spalentor mit guter Anbindung an die öffentlichen Verkehrsmittel in kleinem Mehrfamilienhaus mit 5 Parteien.
Die Liegenschaft wurde im Jahr 2020 neu erstellt. Die pfiffige Wohnung zeichnet sich durch einen grosszügigen und offenen Küchen-, Ess- und Wohnbereich aus. Ein Schlafzimmer verfügt über einen direkten Zugang zum Nassbereich mit Dusche und WC. Ein separates Gäste-WC, ein Balkon zur Gartenseite und der Wirtschaftsraum mit eigener Waschmaschine und eigenem Tumbler im Untergeschoss runden die Vorzüge dieser schönen Wohnung ab.
Die Bodenbeläge in Eiche-Massivparkett, die Feinsteinplatten in den Nasszellen, die moderne Küche mit Granitabdeckung, die Holz-Metallfenster mit 3-fach-Isolierglas, die Bodenheizung und auch die Komfortlüftung mit Energierückgewinnung zeichnen die hochwertige Ausstattung aus.
Haben wir Ihr Interesse geweckt?
Frau Claudia Spörri steht Ihnen für weitere Auskünfte oder einen Besichtigungstermin unter Tel. 061 76643 07 40 selbstverständlich gerne zur Verfügung.","Balkon / Terrasse, Waschmaschine, Tumbler, Lift","{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Anzahl Badezimmer:': '1', 'Etage:': '3', 'Wohnfläche:': '79 m2', 'Baujahr:': '2020'}",https://www.immoscout24.ch/mieten/4001861149
Zurich,2’040.–,CHF 1’830.–,CHF 210.–,3.5,"90
m2","Auberg 15,",4051 Basel,"Diese moderne, totalsanierte Wohnung wird ab sofort erstmals vermietet und bieten höchsten Komfort sowie eine hochwertige Ausstattung.

Ausstattung:

Grosszügiger, heller Wohn-/Essbereich mit offener Küche
Küche mit Granitabdeckung, Glaskeramikherd, hochliegendem Backofen und Geschirrspüler
Badezimmer mit Dusche
Wasch-/Trockner-Kombination in allen Wohnungen
Einbauschrank und Garderobe im Eingangsbereich
Wohnräume mit Parkettboden
Kellerabteil im Untergeschoss
Lage:
Die Liegenschaft befindet sich nur wenige Schritte von der Tramstation entfernt und ermöglicht somit einen guten Anschluss an die öffentlichen Verkehrsmittel.

Folgende Objekte sind zu vermieten:
EG; 2½- Zimmer; 51m²; CHF 1'520.00 (Brutto)
5. OG; 3½-Dachwohnung; 90m²; CHF 2'040.00 (Brutto)",Lift,"{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '5', 'Wohnfläche:': '90 m2', 'Letztes Renovationsjahr:': '2024'}",https://www.immoscout24.ch/mieten/4001799620
Zurich,3’198.–,CHF 2’968.–,CHF 230.–,3,"99
m2","Giessliweg 58a,",4057 Basel,"Im westlichen Teil des Kleinbaslerstadtgebietes Klybeck vermieten wir an ruhiger Lage (reine Quartierstrasse) eine Attika-Wohnung mit hochwertiger Ausstattung.
Diese zeichnet sich aus durch:
lichtdurchflutetes grosses Wohnzimmer mit offener Küche
grosszügiges Schlafzimmer
Badezimmer mit Dusche und WC
interne Treppe ins 6. OG
Schlafzimmer und Ankleide
Badezimmer mit Einbauwanne und WC (mit Aussicht)
Terrassen sowohl im 5. wie auch im 6. OG
Lift vorhanden


Im Untergeschoss steht Ihnen ein Kellerabteil zur Verfügung.

Einkaufmöglichkeiten für den täglichen Bedarf sowie die Haltestelle des öffentlichen Verkehrs (Tram Nr. 8, Bus Nr. 36) sind nur wenige Gehminuten vom Objekt entfernt.

Bitte nehmen Sie mit uns Kontakt auf.","Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Lift, Minergie Bauweise","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Attikawohnung', 'Anzahl Zimmer:': '3', 'Etage:': '6', 'Anzahl Etagen:': '6', 'Wohnfläche:': '99 m2', 'Baujahr:': '2022'}",https://www.immoscout24.ch/mieten/4001748328
Zurich,1’785.–,CHF 1’535.–,CHF 250.–,3,"73
m2","Dolderweg 2,",4058 Basel,"In gepflegtem Mehrfamilienhaus an zentraler Lage im Kleinbasel erwarten Sie helle, freundliche Räume. Der Balkon ist auf den aparten Innenhof mit einem Brunnen gerichtet. Der Claraplatz mit den öffentlichen Verkehrsmitteln, die Sie überall hinbringen, liegt nur 2 Gehminuten entfernt.

Für Ihre Wohnqualität:
Parkettböden in den Zimmern
Plattenböden in Bad und Küche
moderne Einbauküche mir Glaskeramik und Geschirrspüler
Bad/WC mit Tageslicht
Keller

Diese Wohnung verfügt über keinen Lift.

Interessiert? Dann lohnt sich eine Besichtigung.",Haustiere erlaubt,"{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3', 'Etage:': '1', 'Wohnfläche:': '73 m2'}",https://www.immoscout24.ch/mieten/4001730841
Zurich,2’580.–,CHF 2’280.–,CHF 300.–,3,"85
m2","Sankt Jakob-Strasse 14,",4052 Basel,"In sehr gepflegter Liegenschaft, Nähe Aeschenplatz und Bahnhof SBB, in parkähnlicher Umgebung mit altem Baumbestand, vermieten wir nach Vereinbarung diese renovierte 3.0-Zimmerwohnung im 4. OG mit Lift.
Zur Wohnung gehört eine modern ausgestattete Küche, ein helles Badezimmer/WC mit Fenster sowie ein eigener Waschturm (WM/Tumbler).
Alle Zimmer sind mit Parkett ausgestattet, übrige Räume mit Plattenböden. Ein grosszügiger und sonniger Balkon auf die ruhige Gartenanlage trägt zum behaglichen Wohnbefinden bei.
Ein Keller- und ein Estrichabteil gehören zur Wohnung.
Einen Parkplatz à CHF 250.00 im modernen Parkhaus kann dazu gemietet werden. Der Zugang erfolgt unterirdisch mit Lift.
Wir freuen uns auf Ihre Kontaktaufnahme.","Balkon / Terrasse, Waschmaschine, Kabel-TV, Garage, Lift","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3', 'Etage:': '4', 'Wohnfläche:': '85 m2', 'Baujahr:': '1943'}",https://www.immoscout24.ch/mieten/4001529736
Zurich,1’325.–,CHF 1’150.–,CHF 175.–,2,"60
m2","Oberer Batterieweg 8,",4059 Basel,"Im beliebten Bruderholzquartier (BS) vermieten wir per sofort eine im Jahr 2022 total renovierte 2-Zimmerwohnung mit folgender Ausstattung:

neue, moderne Küche mit Geschirrwaschmaschine, Glaskeramikherd, Umluftbackofen, Kühlschrank mit separatem Gefrierteil
modernes Badezimmer
Wohn- und Schlafzimmer mit Parkettböden
Glasfasergrundanschluss vorhanden
Kellerabteil
ruhiges Quartier nähe Wasserturm

Die grosszügige Wohnung eignet sich für Singles oder ein Paar, welches öfters mal von zuhause arbeitet. Sie wird nur an Nichtraucher vermietet. Haustiere sind nicht erlaubt.

Bus, Tram, sowie Quartierläden sind in unmittelbarer Nähe.

Haben wir Ihr Interesse geweckt?",,"{'Verfügbarkeit:': '01.06.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2', 'Etage:': '2', 'Wohnfläche:': '60 m2'}",https://www.immoscout24.ch/mieten/4002004114
Zurich,1’770.–,CHF 1’550.–,CHF 220.–,3,"78
m2","Laupenring 9,",4054 Basel,"Im Neubad Quartier vermieten wir eine schöne und moderne Wohnung. Die Wohnung verfügt über:

- Moderne Küche mit Geschirrwaschmaschine und Glaskeramikkochfeld
- Wohn- und Schlafzimmer mit Parkett
- Bad/WC mit Badewanne
- Korridor/Küche/Bad mit Plattenboden
- Balkon
- Spielplatz im Garten
- Lift
- Grundriss (hellgrün)

Bitte beachten Sie, dass die Bilder den Ausbaustandard einer vergleichbaren Wohnung präsentieren.

Die Bus- und Tramhaltestelle Nr. 8/36 sind in kurzer Gehdistanz zu erreichen und diverse Einkaufsmöglichkeiten (Coop / Migros) befinden sich in der unmittelbaren Umgebung.

Wir freuen uns auf Ihre Bewerbung.","Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Kinderfreundlich, Parkplatz, Garage, Lift, Altbau, Minergie zertifiziert, Minergie Bauweise","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3', 'Etage:': '2', 'Wohnfläche:': '78 m2', 'Letztes Renovationsjahr:': '2004', 'Baujahr:': '1956'}",https://www.immoscout24.ch/mieten/4002002427
Zurich,1’440.–,CHF 1’250.–,CHF 190.–,2,"61
m2","Laufenburgerstr. 10,",4058 Basel,"Wir vermieten nach vereinbarung eine moderne Wohnung in der beliebten Überbauung Surinam. Die Wohnung punktet mit folgendem Ausbau:

- Eingangsbereich mit Wandschrank
- Moderne Küche mit Glaskeramik und Plattenboden
- Bad/WC mit Dusche und Plattenboden
- Wohn- und Schlafzimmer mit Parkett
- Balkon
- Lift
- Kellerabteil
- Waschmaschine/Tumbler zur Mitbenutzung

Einstellplätze können für CHF 110.- / Monat gemietet werden.

Den Bahnhof Basel Bad. Bahnhof erreichen Sie in einer kurzen Gehdistanz sowie befinden sich diverse Einkaufsmöglichkeiten (Migros/Coop) in der näheren Umgebung.

Bitte beachten Sie, dass die Bilder den Ausbaustandard präsentieren.

Wir freuen uns auf Ihre Bewerbung.","Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Kinderfreundlich, Garage, Lift, Altbau","{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2', 'Etage:': '7', 'Wohnfläche:': '61 m2', 'Letztes Renovationsjahr:': '2008', 'Baujahr:': '1970'}",https://www.immoscout24.ch/mieten/4001989431
Zurich,1’490.–,CHF 1’295.–,CHF 195.–,2,"65
m2","Steinenvorstadt 67,",4051 Basel,"Wir vermieten per sofort oder nach Vereinbarung diese grosszügige 2-Zimmerwohnung im 6. OG (Lift vorhanden) mit folgenden Vorzügen:

- Wohnküche mit Kühlschrank, Tiefkühler, Backofen, Glaskeramik und genügend Stauraum
- Badezimmer mit Badewanne, WC und Lavabo
- Parkettböden im Wohn- und Schlafzimmer
- Grosser Balkon auf der Ostseite (Morgen-/Mittagssonne)
- Zahlreiche Einkaufs- und Gastronomieangebote
- Unmittelbare Nähe zu öffentlichen Verkehrsmitteln
- Waschküche mit Waschmaschine und Tumbler zur Mitbenützung

Überzeugen Sie sich selbst von den Vorteilen dieser attraktiven Lage. Wir freuen uns auf Ihre Anfrage und stehen Ihnen gerne für weitere Informationen zur Verfügung.","Balkon / Terrasse, Aussicht","{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2', 'Etage:': '5', 'Wohnfläche:': '65 m2', 'Letztes Renovationsjahr:': '2016', 'Baujahr:': '1981'}",https://www.immoscout24.ch/mieten/4001985987
Zurich,1’890.–,CHF 1’700.–,CHF 190.–,3.5,"82
m2","Hermann Suter-Strasse 2,",4053 Basel,"An bester und ruhiger Lage nahe der Pruntrutermatte vermieten wir per 01. Juni 2025 oder nach Vereinbarung diese traumhafte 3.5-Zimmerwohnung im 2.OG mit grossem Balkon.
Die Wohnung wurde vor wenigen Jahren komplett saniert (neue Böden, neues Bad, neue Küche, etc.) und wird nun wieder vermietet.
- EIGENE WASCHMASCHINE/TUMBLER in der Küche
- Topmoderne Küche der Firma Kuhn Design
- Geschirrspülmaschine
- Granitsteinabdeckung
- Backofen auf Augenhöhe
- Alle Zimmer mit hochwertigem Eichenparkett
- Schöner Balkon
- Moderne Bodenplatten im Gang, Bad und in der Küche
- Einbauschrank im Eingangsbereich
- Modernes, helles Bad mit Fenster
Flächen:
Wohnung (82m2)
Balkon (6m2)
Eigenes Kellerabteil
Tram und Busstation sind nur wenige Schritte entfernt. Nur 2 Tramstationen zum Bahnhof SBB.
Wir freuen uns auf Ihre Kontaktaufnahme per E-Mail oder zu Bürozeiten per Telefon.
Haustiere sind in dieser Liegenschaft leider nicht gestattet.","Balkon / Terrasse, Geschirrspüler, Waschmaschine, Kabel-TV, Aussicht, Altbau","{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '2', 'Wohnfläche:': '82 m2', 'Nutzfläche:': '88 m2'}",https://www.immoscout24.ch/mieten/4001984006
Zurich,1’525.–,CHF 1’335.–,CHF 190.–,2.5,"60
m2","Efringerstrasse 99,",4057 Basel,"Sind Sie ein Stadtmensch, der die Nähe zum Rhein schätzt? Dann ist diese sanierte 2.5-Zimmer-Wohnung an der Efringerstrasse 99 in Basel genau das Richtige für Sie! Mit einer Wohnfläche von ca. 60 m² bietet sie modernen Komfort in einer begehrten Lage mitten in der Stadt. Die Efringerstrasse liegt im lebendigen Matthäusquartier, nur wenige Gehminuten vom Rheinufer entfernt. In unmittelbarer Nähe finden Sie zahlreiche Einkaufsmöglichkeiten, Fitnessmöglichkeiten, Restaurants und Cafés ein wahres Paradies für alle, die das Stadtleben lieben!
 Die Wohnung umfasst ein einladendes Entrée mit praktischen Einbauschränken, ein lichtdurchflutendes Schlafzimmer und eine moderne Nasszelle mit Dusche. Die neue Küche bietet alles, was das Hobbykoch-Herz begehrt: einen hellen Raum, hochwertige Geräte, Platz für einen Tisch und mehr. Das Wohnzimmer ist so geräumig, dass man sich eine Sitzecke und einen Essbereich einrichten kann.
 Das wichtigste in Kürze:
Zentrale Lage beim Rhein
Balkon mit Aussicht
Offener und großzügiger Wohn-/Essbereich
Hochwertige Bodenbeläge in Holzoptik und Plattenboden
Moderne Küche mit modernen Geräten
Stilvolles Badezimmer mit Dusche
Eigenes Kellerabteil
Die Wohnung eignet sich ideal für Singles oder Paare, die eine zentrale und dennoch ruhige Lage schätzen. Dank der hervorragenden Anbindung an den öffentlichen Verkehr erreichen Sie die Basler Innenstadt sowie den Badischen Bahnhof in kürzester Zeit. Zudem profitieren Sie von der Nähe zum Rhein, der zu entspannenden Spaziergängen und Freizeitaktivitäten einlädt.
 Interessiert? Lassen Sie sich von dieser charmanten Wohnung persönlich überzeugen!","Haustiere erlaubt, Balkon / Terrasse, Aussicht","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Wohnfläche:': '60 m2'}",https://www.immoscout24.ch/mieten/4001982672
Zurich,3’555.–,CHF 3’206.–,CHF 349.–,4.5,"124
m2","Lange Gasse 32,",4052 Basel,"In dieser exklusiven Liegenschaft vermieten wir eine schöne Wohnung mit folgendem Ausbaustandard:

- Entrée mit Einbauschrank, Parkettboden
- Einbauküche mit schönem Blick ins Grüne, Glaskeramikkochfeld, Geschirrspülmaschine, Backofen auf Sichthöhe, Kühlschrank mit sep. Gefrierfach sowie viel Ablagefläche und Stauraum, keramische Bodenplatten
- grosses Wohn- und Esszimmer mit direktem Zugang zum Balkon, Parkettboden
- geräumige Schlafzimmer, Parkettboden / eines davon mit direktem Zugang zum zweiten Balkon
- hell gehaltenes Bad/Dusche/WC mit Doppellavabo - ohne Fenster, keramische Bodenplatten
- sep. Gäste-WC ohne Fenster, keramische Bodenplatten
- Office mit Waschturm in der Wohnung vorhanden
- sep. Kellerabteil
- Lift, Veloraum und Spielplatz vorhanden
- Einzelzimmer im EG können dazu gemietet werden

Öffentliche Verkehrsmittel und Einkaufmöglichkeiten befinden sich in unmittelbarerer Nähe.

Die Fotos in diesem Inserat sind Referenzbilder und entsprechen dem Wohnungsstandard.

Nehmen Sie unverbindlich mit uns Kontakt auf - wir freuen uns auf Sie.",Lift,"{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '4.5', 'Etage:': '5', 'Wohnfläche:': '124 m2', 'Baujahr:': '1958'}",https://www.immoscout24.ch/mieten/4001981304
